Global Company Key,company name ,sector ,datayearfiscal,fiscalyearendmonth,Financial capital ,financial capital contains,financial input,financial output,financial numerical numbers,financial time series,financial consistent ,Business model financial,Manufacturing Capital,Manufacturing capital contains,Manufacturing input,Manufacturing output,Manufacturing numerical numbers,Manufacturing time series,Manufacturing consistent,Business model Manufacturing,Intellectual Capital,Intellectual capital contains,Intellectual input,Intellectual output,Intellectual numerical numbers,Intellectual time series,Intellectual consistent ,Business model Intellectual,human capital,human capital contains,human input,human output,human numerical numbers,human time series,human consistent ,Business model human,social and relationship,social and relationship capital contains,social and relationship input,social and relationship output,social and relationship numerical numbers,social and relationship time series,social and relationship consistent ,Business model social and relationship,natural capital,natural capital contains,natural input,natural output,natural numerical numbers,natural time series,natural consistent ,Business model natural,irscoretotal,
100166,BARLOWORLD LTD,Industrials,2016,9,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,40,
102053,Trencor Ltd,Industrials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,14,
102053,TRENCOR LTD,Industrials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,14,
102162,Reunert Ltd,Industrials,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,21,
102162,REUNERT LTD,Industrials,2016,9,,1,1,1,1,1,0,1,,1,0,0,1,1,0,1,,1,0,0,1,1,0,0,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,0,0,1,1,0,0,28,
102236,Murray & Roberts Holdings Ltd,Industrials,2015,6,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,0,1,1,38,
102236,MURRAY & ROBERTS HLDGS LTD,Industrials,2016,6,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,0,0,0,0,,1,0,0,1,1,0,0,,1,0,0,0,0,0,0,,1,0,0,1,0,0,0,13,
102445,Cargo Carriers Ltd,Industrials,2015,2,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,0,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,39,
102494,Hudaco Industries Ltd,Industrials,2015,11,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,22,
102494,HUDACO INDUSTRIES,Industrials,2016,11,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,22,
102544,Allied Electronics Corp Ltd,Industrials,2015,2,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,40,
102544,ALLIED ELECTRONICS CORP LTD,Industrials,2016,2,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,41,
103087,Delta EMD Ltd,Industrials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,12,
103087,DELTA EMD LTD,Industrials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,12,
104935,ELB Group Ltd,Industrials,2015,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"cannot find report, website 404"
104935,ELB GROUP LTD,Industrials,2016,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
209949,Adcorp Holdings,Industrials,2015,2,,1,1,1,1,1,0,1,,1,0,0,1,1,0,0,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,33,financial year not consistent
209949,ADCORP HLDGS LTD,Industrials,2016,2,,1,1,1,1,1,0,1,,1,0,0,1,1,0,0,,1,1,0,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,,1,0,0,1,1,0,1,29,
209955,Bidvest Group Ltd,Industrials,2015,6,,1,1,1,1,1,0,1,,1,0,0,1,1,0,0,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,32,
209955,BIDVEST GROUP LTD,Industrials,2016,6,,1,1,1,1,1,1,1,,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,39,
209964,Distribution And Warehousing Network Ltd,Industrials,2015,3,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,36,
209964,DISTR & WAREHOUSING NETWORK,Industrials,2016,3,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,42,
209980,Grindrod Ltd,Industrials,2015,12,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,40,
209980,GRINDROD LTD,Industrials,2016,12,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,40,
209987,Invicta Holdings Ltd,Industrials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,18,
209987,INVICTA HOLDINGS,Industrials,2016,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,14,
210044,Basil Read Holdings Ltd,Industrials,2015,12,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,0,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,38,
210044,BASIL READ HLDGS,Industrials,2016,12,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,0,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,38,
210073,Group Five Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,1,0,18,
210073,GROUP FIVE LTD,Industrials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,21,
210081,Jasco Electronics Holdings,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,19,
210081,JASCO ELECTRONICS,Industrials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,19,
211111,KAP Industrial Holdings Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,20,
211111,KAP INDUSTRIAL HLDGS LTD,Industrials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,20,
211161,Argent Industrial Ltd,Industrials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
211161,ARGENT INDUSTRIAL LTD,Industrials,2016,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
211592,Bell Equipment Ltd,Industrials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,16,
211592,BELL EQUIPMENT LTD,Industrials,2016,12,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,,1,1,1,0,0,0,1,30,
211607,Wilson Bayly Holmes - Ovcon Ltd,Industrials,2015,6,,1,1,0,1,1,1,1,,1,1,0,1,1,0,1,,1,1,0,0,0,0,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,0,1,31,
211607,WILSON BAYLY HOMMES OVC,Industrials,2016,6,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,34,
212425,Howden Africa Holdings Ltd,Industrials,2015,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,cannot find report
212425,HOWDEN AFRICA HLDG,Industrials,2016,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
221274,Hosken Consolidated Investments,Industrials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,1,1,1,0,15,
221274,HOSKEN CONSOLIDATED INVTS,Industrials,2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
229436,Aveng Ltd,Industrials,2015,6,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,,1,1,0,0,0,1,1,,1,1,0,1,0,1,1,,1,1,0,0,0,1,1,29,
229436,AVENG LTD,Industrials,2016,6,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,32,
237401,Comair Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,0,0,1,1,1,0,22,
237401,COMAIR LTD,Industrials,2016,6,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,34,
240240,PSV Holdings Ltd,Industrials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
240240,PSV HOLDINGS LTD,Industrials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
240327,Santova Ltd,Industrials,2015,2,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,,1,1,0,0,0,0,1,,1,0,0,0,0,1,0,27,
240327,SANTOVA LTD,Industrials,2016,2,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,,1,1,0,0,0,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,30,
240342,Onelogix Group Ltd,Industrials,2015,5,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,22,
240351,Primeserv Group Ltd,Industrials,2015,3,,1,1,1,1,1,0,1,,1,1,0,1,1,0,1,,1,1,0,0,0,0,1,,1,1,1,0,0,0,1,,1,1,0,0,0,0,1,,1,1,1,0,0,0,1,25,
240384,Amalgamated Electronic Corp,Industrials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
240396,Value Group Ltd,Industrials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
240396,VALUE GROUP LTD,Industrials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
275786,Esor Ltd,Industrials,2015,2,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,34,
275786,ESOR LTD,Industrials,2016,2,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,,1,1,0,0,0,0,1,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,,1,1,0,1,0,0,1,27,
281593,Workforce Ltd,Industrials,2015,12,,1,1,0,1,1,1,1,,1,0,0,1,1,1,0,,1,1,0,1,1,1,0,,1,1,0,1,0,1,1,,1,1,0,1,1,1,0,,1,0,0,0,0,0,0,26,
281593,WORKFORCE LTD,Industrials,2016,12,,1,1,1,1,1,0,1,,1,0,0,1,1,0,0,,1,1,1,1,1,0,0,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,,1,0,0,0,0,0,0,26,
281733,CSG Holdings Ltd,Industrials,2015,3,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,,1,1,0,0,0,1,1,,1,1,0,1,1,1,1,,1,0,0,0,0,0,0,27,
281733,CSG HOLDINGS LTD,Industrials,2016,3,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,,1,1,0,0,0,1,1,,1,1,0,1,1,1,1,,1,0,0,0,0,0,0,27,
282456,enX Group Ltd,Industrials,2015,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,18,
282456,ENX GROUP LTD,Industrials,2016,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,18,
282867,Rare Holdings Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,17,
282897,South Ocean Holdings Ltd,Industrials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
282897,SOUTH OCEAN HOLDINGS LTD,Industrials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,22,
283460,Raubex Group Ltd,Industrials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,20,
283460,RAUBEX GROUP LTD,Industrials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,20,
284907,Ansys Ltd,Industrials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,0,0,0,20,
284907,ANSYS LTD,Industrials,2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
285017,Interwaste Holdings Ltd,Industrials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,17,
285017,INTERWASTE HOLDINGS LTD,Industrials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,17,
285645,Stefanutti Stocks Hldgs Ltd,Industrials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,18,
285645,STEFANUTTI STOCKS HLDGS LTD,Industrials,2016,2,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,32,
287271,Blue Label Telecoms Ltd,Industrials,2015,5,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,21,
287271,BLUE LABEL TELECOMS LTD,Industrials,2016,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
287290,KayDav Group Ltd,Industrials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,17,
287290,KAYDAV GROUP LTD,Industrials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,16,
287377,Arb Holdings Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,22,
287377,ARB HOLDINGS LTD,Industrials,2016,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
287409,Mazor Group Ltd,Industrials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,20,
287409,MAZOR GROUP LTD,Industrials,2016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
287424,Consolidated Infrastructure Group Ltd,Industrials,2015,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,1,0,0,,1,0,0,0,0,0,0,18,
287424,CONSOLIDATED INFRA GRP LTD,Industrials,2016,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,20,
288519,Insimbi Refractory & Alloy Supplies Ltd,Industrials,2015,2,,1,0,0,1,1,1,1,,1,0,0,1,1,1,1,,1,0,0,0,0,1,1,,1,0,0,0,0,1,1,,1,0,0,1,0,1,1,,1,0,0,0,0,1,1,23,
288519,INSIMBI REFRACTORY & ALLOY,Industrials,2016,2,,1,0,0,1,1,1,1,,1,0,0,1,1,1,1,,1,0,0,0,0,1,1,,1,0,0,0,0,1,1,,1,0,0,0,0,1,1,,1,0,0,0,0,1,1,22,
289223,Alaris Holdings Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,20,
289223,ALARIS HOLDINGS LTD,Industrials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,
294998,Wescoal Holdings Ltd,Industrials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,17,
294998,WESCOAL HOLDINGS LTD,Industrials,2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
314654,Torre Industries Ltd,Industrials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,20,
314654,TORRE INDUSTRIES LIMITED,Industrials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,1,1,1,0,0,0,22,
319477,Novus Holdings Ltd,Industrials,2015,3,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,40,
319477,NOVUS HLDGS LTD,Industrials,2016,3,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,42,
320620,TRELLIDOR HOLDINGS LTD,Industrials,2016,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
321729,GLOBAL ASSET MANAGEMENT,Industrials,2016,11,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,19,
102448,PBT Group Limited,Information Technology,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,14,
102448,PBT GROUP LIMITED,Information Technology,2016,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,13,
200628,Alviva Holdings Ltd,Information Technology,2015,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,cannot find report
200628,ALVIVA HOLDINGS LTD,Information Technology,2016,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
205826,Mustek Ltd,Information Technology,2015,6,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,41,
205826,MUSTEK LTD,Information Technology,2016,6,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,41,
210057,Datatec Ltd,Information Technology,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,21,
210057,DATATEC LTD,Information Technology,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,21,
211658,Metrofile Holdings Ltd,Information Technology,2015,6,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,0,0,0,1,,1,1,1,0,0,0,1,,1,1,1,0,0,0,1,28,
211658,METROFILE HOLDINGS LTD,Information Technology,2016,6,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,0,0,1,1,37,
240218,Datacentrix Holdings Ltd,Information Technology,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,21,
240244,EOH Holdings Ltd,Information Technology,2015,7,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
240244,EOH HLDGS LTD,Information Technology,2016,7,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
240280,AdaptIT Holdings Ltd,Information Technology,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,19,
240280,ADAPTIT HOLDINGS LTD,Information Technology,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,20,
240329,Moneyweb Holdings Ltd,Information Technology,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,12,
240329,MONEYWEB HOLDINGS LTD,Information Technology,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,12,
240358,ISA Holdings Ltd,Information Technology,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
240358,ISA HOLDINGS LTD,Information Technology,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
